"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TCMUFS8E","journalArticle","2004","Barclay, Robert M.R; Ulmer, Joel; MacKenzie, Cameron J.A; Thompson, Megan S; Olson, Leif; McCool, Julianne; Cropley, Elvie; Poll, Graeme","Variation in the reproductive rate of bats","Canadian Journal of Zoology","","0008-4301","10.1139/z04-057","https://cdnsciencepub.com/doi/abs/10.1139/z04-057","In many respects, bats have relatively slow life histories. However, the reproductive rate of bats (i.e., the proportion of females that reproduce in any breeding season) has not been critically examined. We compiled data on the reproductive rates of bats to test predictions based on life-history theory. Among 257 samples from 103 species, reproductive rate varied considerably and was typically under 100%. Temperate-zone species had significantly lower and more variable reproductive rates than did tropical species. Reproductive rate also varied among families, with species in the Vespertilionidae having particularly high rates. As predicted based on life-history theory, reproductive rate was negatively correlated with longevity, and among vespertilionids, species with larger litters had higher reproductive rates. Thus, the data suggest that bats have relatively slow reproductive rates and, as in other life-history traits, fall at the ""slow"" end of the fast–slow life-history continuum found among mammals. Female bats, especially those in temperate regions, appear to adjust their allocation of resources to reproduction, and at times forego reproduction, perhaps in relation to their body condition, prey availability, and weather conditions.","2004-05","2025-02-10 21:13:47","2025-02-10 21:13:47","2025-02-10 21:13:47","688-693","","5","82","","Can. J. Zool.","","","","","","","","","","","","","cdnsciencepub.com (Atypon)","","Publisher: NRC Research Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HX5WCW6J","journalArticle","2020","Ramírez-Mejía, Andrés F.; Urbina-Cardona, J. Nicolás; Sánchez, Francisco","Functional diversity of phyllostomid bats in an urban–rural landscape: A scale-dependent analysis","Biotropica","","1744-7429","10.1111/btp.12816","https://onlinelibrary.wiley.com/doi/abs/10.1111/btp.12816","Urbanization is one of the most pervasive processes of landscape transformation, responsible for novel selection agents promoting functional community homogenization. Bats may persist in those environments, but the mechanisms responsible for their adaptability and the spatial scales in which the landscape imposes environmental filtering remain poorly studied in the Neotropics. We tested the hypothesis that landscape composition interacts with the spatial scale to affect the functional diversity of phyllostomids in an urban–rural gradient. Based on functional traits, we calculated indices of functional richness, divergence, evenness, and community-weighted means of morphological traits, and classified species into functional groups. We evaluated the changes in those variables in response to forest, grassland, and urbanized areas at 0.5, 1.25, and 2km scales. The number of functional groups, functional richness, and functional evenness tended to be higher in areas far from cities and with higher forest cover, whereas functional divergence increased in more urbanized areas. Our results show that the mean value of wing loading in the assemblage was negatively associated with landscape transformation at several spatial scales. However, environmental filtering driven by grass cover was particularly robust at the 0.5km scale, affecting big-sized species with long-pointed wings. Retaining natural forest in cattle ranging systems at 12 km2 appears to favor the functional evenness and number of functional groups of phyllostomids. Recognizing the scale of the effect on phyllostomid functional responses appears to be a fundamental issue for elucidating the spatial extent to which phyllostomid conservation planning in urban–rural landscapes should be addressed. Abstract in Spanish is available with online material.","2020","2025-02-10 21:13:56","2025-02-10 21:13:56","2025-02-10 21:13:56","1168-1182","","6","52","","","Functional diversity of phyllostomid bats in an urban–rural landscape","","","","","","","en","© 2020 The Association for Tropical Biology and Conservation","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/btp.12816","","C:\Users\rober\Zotero\storage\3TJIXQ2U\Ramírez-Mejía et al. - 2020 - Functional diversity of phyllostomid bats in an urban–rural landscape A scale-dependent analysis.pdf","","","functional trait; environmental filtering; Neotropical bats; ecological grouping; habitat amount hypothesis; Orinoquia; scale of effect; spatial scale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95XM8A6S","journalArticle","2025","Gilley, Delaney T; Santana, Sharlene E; Arbour, Jessica H","Macroevolutionary and biomechanical implications of rostral flexion in bat skulls: a major early driver of cranial evolution in bats","Biological Journal of the Linnean Society","","0024-4066","10.1093/biolinnean/blae123","https://doi.org/10.1093/biolinnean/blae123","The evolution of unique morphological features can significantly constrain the subsequent phenotypic diversification of a clade. Bats show diverse skull shapes and are salient among mammals in their dramatic reorientation of major cranial features due to changes in the relative position of the rostrum with respect to the braincase (rostral flexion). Previous studies have suggested that rostral flexion evolved early in the history of bats in tandem with divergent echolocation modes. We directly quantified rostral flexion and integrated biomechanical modelling, morphometric, and comparative phylogenetic approaches to explore its functional and evolutionary consequences. We found that strong selection associated with echolocation mode explains the early evolution of rostral flexion in bats, with subsequent diversification at different rates within different echolocation emission types. We find extreme rostral flexion is associated with trade-offs in bite performance and overall evolutionary lability of cranial shape. The divergent evolution of rostral flexion across major bat lineages has thus been a major factor structuring the potential evolutionary pathways for the bat cranium. We further suggest that the early evolution of rostral flexion in bats biased the transitions to and from certain echolocation emission modes, and may have differentially affected the degree of dietary ecological diversification among bat clades.","2025-01-01","2025-02-10 21:14:02","2025-02-10 21:14:02","2025-02-10 21:14:02","blae123","","1","144","","Biological Journal of the Linnean Society","Macroevolutionary and biomechanical implications of rostral flexion in bat skulls","","","","","","","","","","","","Silverchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFIKB27V","journalArticle","2020","Salinas-Ramos, Valeria B.; Ancillotto, Leonardo; Bosso, Luciano; Sánchez-Cordero, Víctor; Russo, Danilo","Interspecific competition in bats: state of knowledge and research challenges","Mammal Review","","1365-2907","10.1111/mam.12180","https://onlinelibrary.wiley.com/doi/abs/10.1111/mam.12180","Interspecific competition (IC) is often seen as a main driver of evolutionary patterns and community structure. Bats might compete for key resources, and cases of exaggerated divergence of resource-related characters or trait overdispersion in bat assemblages are often explained in terms of current or past interspecific competition. However, other pressures leading to patterns that mimic the outcome of competition cannot always be ruled out. We present the state of knowledge on IC among bats, providing a critical evaluation of the information available and identifying open questions and challenges. We reviewed 100 documents addressing potential or actual IC in bats and categorised them in terms of the resource for which bats compete (food, foraging habitat, roosts, water, and acoustic space). We also examined the ecomorphological and behavioural traits considered therein to highlight responses to IC or niche partitioning. We found that: although resources should be limiting in order for competition to occur, this is seldom tested; sympatry is sometimes taken as synonymous of syntopy (yet sympatric species that are not syntopic will never experience competition); comparisons between sympatry and allopatry are rare; and testing of objective criteria exploring the existence of niche partitioning or character displacement is not commonly adopted. While morphological examination of food remains in droppings has often led to coarse-grained analysis that proved insufficient to establish the occurrence of food niche overlap or partitioning, new frontiers are being opened by state-of-the-art molecular dietary analysis. A better understanding of IC in bats is paramount, since distributional changes leading to novel bat assemblages driven by climate change are already taking place, and the dramatic decline in insect availability, as well as the global loss or alteration of foraging habitat, may generate new competitive interactions or exacerbate existing interactions in the Anthropocene, and into the future.","2020","2025-02-10 21:14:10","2025-02-10 21:14:10","2025-02-10 21:14:10","68-81","","1","50","","","Interspecific competition in bats","","","","","","","en","© 2019 The Mammal Society and John Wiley & Sons Ltd","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/mam.12180","","C:\Users\rober\Zotero\storage\CDSJQPUJ\Salinas-Ramos et al. - 2020 - Interspecific competition in bats state of knowledge and research challenges.pdf","","","climate change; global; bats; character displacement; interspecific competition; niche partitioning; resource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLWR5MLA","journalArticle","2005","Stevens*, Richard D.","Functional morphology meets macroecology: size and shape distributions of New World bats","Evolutionary Ecology Research","","1522-0613","","http://www.evolutionary-ecology.com/abstracts/v07/1712.html","","2005","2025-02-10 21:14:18","2025-02-10 21:14:18","2025-02-10 21:14:18","837-851","","6","7","","Evol Ecol Res","Functional morphology meets macroecology","","","","","","","English","","","","","www.evolutionary-ecology.com","","Publisher: Evolutionary Ecology, Ltd.","","C:\Users\rober\Zotero\storage\B2B68GVE\Stevens - 2005 - Functional morphology meets macroecology size and shape distributions of New World bats.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I482K26J","journalArticle","1970","Vaughan, Terry A.; Bateman, Gary C.","Functional Morphology of the Forelimb of Mormoopid Bats","Journal of Mammalogy","","0022-2372","10.2307/1378472","https://doi.org/10.2307/1378472","The structure of the forelimb of all currently recognized species of bats of the family Mormoopidae and 18 species of leaf-nosed bats (Phyllostomati-dae) were studied. Characteristic of mormoopids are specializations furthering reduction of weight of the wing; these adaptations are associated with maneuverable, rapid flight, and the ability to remain continuously on the wing for long periods. Certain modifications of muscles, muscle attachments, and articular surfaces parallel specializations of corresponding structures in vespertilionids and molossids. in contrast, the wings of phyllostomatids are less well adapted for efficient flight, and retain muscular patterns that allow the ""generalized"" wing to be used for food handling and clambering in vegetation as well as for flight. Perhaps mormoopid bats were established in the Neotropics and exploited some of the most important feeding niches open to insectivorous bats before vespertilionids reached this region. Intense competition with mormoopids may have limited the success of vespertilionids in this area.","1970-05-01","2025-02-10 21:17:05","2025-02-10 21:17:05","2025-02-10 21:17:05","217-235","","2","51","","Journal of Mammalogy","","","","","","","","","","","","","Silverchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9KMC92K6","journalArticle","2025","de Oliveira, Marcione B.; de Oliveira, Luiz Flamarion B.; Bonvicino, Cibele R.","Analysis of functional and phylogenetic diversity of bat communities: insights from resource use in the Pantanal and Cerrado","Revista Chilena de Historia Natural","","0717-6317","10.1186/s40693-025-00137-z","https://doi.org/10.1186/s40693-025-00137-z","Assessing the structure of communities requires analysis of multiple dimensions of biological diversity. Such approaches provide a broader understanding of the ecological and historical factors involved in the formation and maintenance of communities. Metrics such as functional and phylogenetic diversity are crucial as they unveil how communities respond to environmental changes, providing a deeper understanding of their current state and resilience. This goes beyond species richness or community composition, enabling more profound insights into their present condition and resilience. Therefore, analysis in this sense allows accessing differences in the distribution of species, considering different landscape mosaics, and allowing strategic prioritization of conservation initiatives. In this sense, we investigated whether the composition of functional and phylogenetic groups of chiropteran species differs between the Pantanal and Cerrado biomes and various habitat types. We hypothesize that communities with greater conservation integrity are more diverse than communities that suffer anthropogenic influences.","2025-01-30","2025-02-10 21:17:16","2025-02-10 21:17:16","2025-02-10 21:17:16","2","","1","98","","Rev. Chil. de Hist. Nat.","Analysis of functional and phylogenetic diversity of bat communities","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\ZTTCP3QW\de Oliveira et al. - 2025 - Analysis of functional and phylogenetic diversity of bat communities insights from resource use in.pdf","","","Conservation; Bats; Conservation unit; Anthropic influence; Diversity metrics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFUTD42T","journalArticle","2020","Laurindo, Rafael de Souza; Vizentin-Bugoni, Jeferson; Tavares, Davi Castro; Mancini, Matheus Camargo Silva; Mello, Rodrigo de Macêdo; Gregorin, Renato","Drivers of bat roles in Neotropical seed dispersal networks: abundance is more important than functional traits","Oecologia","","1432-1939","10.1007/s00442-020-04662-4","https://doi.org/10.1007/s00442-020-04662-4","While functional traits can facilitate or constrain interactions between pair of species in ecological communities, relative abundances regulate the probabilities of encounter among individuals. However, the relative importance of traits and relative abundances for the role species play in seed dispersion networks remains poorly explored. Here, we analyzed 20 Neotropical seed dispersal networks distributed from Mexico to southeastern Brazil to evaluate how relative abundance and functional traits influence bat species’ roles in seed dispersal networks. We tested how bat relative abundance and traits relate to species contribution to between-module (c metric) and within-module connectivity (z metric) and their position and potential to mediate indirect effects between species (betweenness centrality). Our results indicate that relative abundance is the main determinant of the role bats play in the networks, while traits such as aspect ratio show modest yet statistically significant importance in predicting specific roles. Moreover, all seed dispersal networks presented two or three superabundant obligatory frugivore species that interacted with a high number of plants. The modest influence of the functional traits on species’ roles is likely related to the low variation of morphological traits related to foraging ecology, which reduces the chances of morphological mismatching between consumers and resources in the system. In this scenario, abundant bats have higher chances of encountering resources and being capable of consuming them which leads such species to play critical roles in the community by acting as module hubs and network connectors.","2020-05-01","2025-02-10 21:18:07","2025-02-10 21:18:07","2025-02-10 21:18:07","189-198","","1","193","","Oecologia","Drivers of bat roles in Neotropical seed dispersal networks","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\9TKY9HSI\Laurindo et al. - 2020 - Drivers of bat roles in Neotropical seed dispersal networks abundance is more important than functi.pdf","","","Chiroptera; Neotropics; Frugivory; Morphological traits; Mutualistic interactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHKMTRDR","journalArticle","2019","Arbour, Jessica H.; Curtis, Abigail A.; Santana, Sharlene E.","Signatures of echolocation and dietary ecology in the adaptive evolution of skull shape in bats","Nature Communications","","2041-1723","10.1038/s41467-019-09951-y","https://www.nature.com/articles/s41467-019-09951-y","Morphological diversity may arise rapidly as a result of adaptation to novel ecological opportunities, but early bursts of trait evolution are rarely observed. Rather, models of discrete shifts between adaptive zones may better explain macroevolutionary dynamics across radiations. To investigate which of these processes underlie exceptional levels of morphological diversity during ecological diversification, we use modern phylogenetic tools and 3D geometric morphometric datasets to examine adaptive zone shifts in bat skull shape. Here we report that, while disparity was established early, bat skull evolution is best described by multiple adaptive zone shifts. Shifts are partially decoupled between the cranium and mandible, with cranial evolution more strongly driven by echolocation than diet. Phyllostomidae, a trophic adaptive radiation, exhibits more adaptive zone shifts than all other families combined. This pattern was potentially driven by ecological opportunity and facilitated by a shift to intermediate cranial shapes compared to oral-emitters and other nasal emitters.","2019-05-02","2025-02-10 21:18:15","2025-02-10 21:18:15","2025-02-10 21:18:15","2036","","1","10","","Nat Commun","","","","","","","","en","2019 The Author(s)","","","","www.nature.com","","Publisher: Nature Publishing Group","","C:\Users\rober\Zotero\storage\HE94WVD5\Arbour et al. - 2019 - Signatures of echolocation and dietary ecology in the adaptive evolution of skull shape in bats.pdf","","","Phylogenetics; Evolutionary theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DBGV8DNF","journalArticle","2016","Cisneros, Laura M.; Fagan, Matthew E.; Willig, Michael R.","Environmental and spatial drivers of taxonomic, functional, and phylogenetic characteristics of bat communities in human-modified landscapes","PeerJ","","2167-8359","10.7717/peerj.2551","https://peerj.com/articles/2551","Background Assembly of species into communities following human disturbance (e.g., deforestation, fragmentation) may be governed by spatial (e.g., dispersal) or environmental (e.g., niche partitioning) mechanisms. Variation partitioning has been used to broadly disentangle spatial and environmental mechanisms, and approaches utilizing functional and phylogenetic characteristics of communities have been implemented to determine the relative importance of particular environmental (or niche-based) mechanisms. Nonetheless, few studies have integrated these quantitative approaches to comprehensively assess the relative importance of particular structuring processes. Methods We employed a novel variation partitioning approach to evaluate the relative importance of particular spatial and environmental drivers of taxonomic, functional, and phylogenetic aspects of bat communities in a human-modified landscape in Costa Rica. Specifically, we estimated the amount of variation in species composition (taxonomic structure) and in two aspects of functional and phylogenetic structure (i.e., composition and dispersion) along a forest loss and fragmentation gradient that are uniquely explained by landscape characteristics (i.e., environment) or space to assess the importance of competing mechanisms. Results The unique effects of space on taxonomic, functional and phylogenetic structure were consistently small. In contrast, landscape characteristics (i.e., environment) played an appreciable role in structuring bat communities. Spatially-structured landscape characteristics explained 84% of the variation in functional or phylogenetic dispersion, and the unique effects of landscape characteristics significantly explained 14% of the variation in species composition. Furthermore, variation in bat community structure was primarily due to differences in dispersion of species within functional or phylogenetic space along the gradient, rather than due to differences in functional or phylogenetic composition. Discussion Variation among bat communities was related to environmental mechanisms, especially niche-based (i.e., environmental) processes, rather than spatial mechanisms. High variation in functional or phylogenetic dispersion, as opposed to functional or phylogenetic composition, suggests that loss or gain of niche space is driving the progressive loss or gain of species with particular traits from communities along the human-modified gradient. Thus, environmental characteristics associated with landscape structure influence functional or phylogenetic aspects of bat communities by effectively altering the ways in which species partition niche space.","2016-10-13","2025-02-10 21:18:22","2025-02-10 21:18:22","2025-02-10 21:18:22","e2551","","","4","","PeerJ","","","","","","","","en","","","","","peerj.com","","Publisher: PeerJ Inc.","","C:\Users\rober\Zotero\storage\YJAWHZMB\Cisneros et al. - 2016 - Environmental and spatial drivers of taxonomic, functional, and phylogenetic characteristics of bat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4KX5C75","journalArticle","2021","Leiser-Miller, Leith B.; Santana, Sharlene E.","Functional differences in echolocation call design in an adaptive radiation of bats","Ecology and Evolution","","2045-7758","10.1002/ece3.8296","https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.8296","All organisms have specialized systems to sense their environment. Most bat species use echolocation for navigation and foraging, but which and how ecological factors shaped echolocation call diversity remains unclear for the most diverse clades, including the adaptive radiation of neotropical leaf-nosed bats (Phyllostomidae). This is because phyllostomids emit low-intensity echolocation calls and many inhabit dense forests, leading to low representation in acoustic surveys. We present a field-collected, echolocation call dataset spanning 35 species and all phyllostomid dietary guilds. We analyze these data under a phylogenetic framework to test the hypothesis that echolocation call design and parameters are specialized for the acoustic demands of different diets, and investigate the contributions of phylogeny and body size to echolocation call diversity. We further link call parameters to dietary ecology by contrasting minimum detectable prey size estimates (MDPSE) across species. We find phylogeny and body size explain a substantial proportion of echolocation call parameter diversity, but most species can be correctly assigned to taxonomic (61%) or functional (77%) dietary guilds based on call parameters. This suggests a degree of acoustic ecological specialization, albeit with interspecific similarities in call structure. Theoretical MDPSE are greatest for omnivores and smallest for insectivores. Omnivores significantly differ from other dietary guilds in MDPSE when phylogeny is not considered, but there are no differences among taxonomic dietary guilds within a phylogenetic context. Similarly, predators of non-mobile/non-evasive prey and predators of mobile/evasive prey differ in estimated MDPSE when phylogeny is not considered. Phyllostomid echolocation call structure may be primarily specialized for overcoming acoustic challenges of foraging in dense habitats, and then secondarily specialized for the detection of food items according to functional dietary guilds. Our results give insight into the possible ecological mechanisms shaping the diversity of sensory systems, and their reciprocal influence on resource use.","2021","2025-02-10 21:19:41","2025-02-10 21:19:41","2025-02-10 21:19:41","16153-16164","","22","11","","","","","","","","","","en","© 2021 The Authors. Ecology and Evolution published by John Wiley & Sons Ltd.","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/ece3.8296","","C:\Users\rober\Zotero\storage\299CRDIC\Leiser-Miller y Santana - 2021 - Functional differences in echolocation call design in an adaptive radiation of bats.pdf; C:\Users\rober\Zotero\storage\TANC3KNX\ece3.html","","","diet; Phyllostomidae; Chiroptera; acoustics; neotropics; sensory ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HVRKSZ2","journalArticle","1996","Hayssen, V.; Kunz, T. H.","Allometry of Litter Mass in Bats: Maternal Size, Wing Morphology, and Phylogeny","Journal of Mammalogy","","0022-2372","10.2307/1382823","https://doi.org/10.2307/1382823","We examine how litter mass in bats varies with respect to wing loading, an important aerodynamic aspect of flight. From geometric proportions, litter mass should scale to wing loading by an exponent of three. Conversely, analysis of aerodynamic consequences of carrying extra mass suggests that an exponent significantly less than three would be selectively advantageous. Our results show that Megachiroptera and Microchiroptera differ in the relationship between litter mass and wing loading. Litter mass in megachiropterans scales as expected by geometric proportions, whereas litter mass in microchiropterans, as a group, and for individual families, scales as expected if aerodynamic consequences of flight influence litter mass more than size constraints. Thus, selection pressures on reproductive traits appear to differ between the two suborders of bats.","1996-05-17","2025-02-10 21:19:52","2025-02-10 21:19:52","2025-02-10 21:19:52","476-490","","2","77","","Journal of Mammalogy","Allometry of Litter Mass in Bats","","","","","","","","","","","","Silverchair","","","","C:\Users\rober\Zotero\storage\M6GF3XFZ\Hayssen y Kunz - 1996 - Allometry of Litter Mass in Bats Maternal Size, Wing Morphology, and Phylogeny.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2QC3ADS","journalArticle","2014","Dumont, Elizabeth R.; Samadevam, Krishna; Grosse, Ian; Warsi, Omar M.; Baird, Brandon; Davalos, Liliana M.","SELECTION FOR MECHANICAL ADVANTAGE UNDERLIES MULTIPLE CRANIAL OPTIMA IN NEW WORLD LEAF-NOSED BATS","Evolution","","0014-3820","10.1111/evo.12358","https://doi.org/10.1111/evo.12358","Selection for divergent performance optima has been proposed as a central mechanism underlying adaptive radiation. Uncovering multiple optima requires identifying forms associated with different adaptive zones and linking those forms to performance. However, testing and modeling the performance of complex morphologies like the cranium is challenging. We introduce a three-dimensional finite-element (FE) model of the cranium that can be morphed into different shapes by varying simple parameters to investigate the relationship between two engineering-based measures of performance, mechanical advantage and von Mises stress, and four divergent adaptive zones occupied by New World Leaf-nosed bats. To investigate these relationships, we tested the fit of Brownian motion and Ornstein–Uhlenbeck models of evolution in mechanical advantage and von Mises stress using dated multilocus phylogenies. The analyses revealed three performance optima for mechanical advantage among species from three adaptive zones: bats that eat nectar; generalized insectivores, omnivores and some frugivores; and bats that specialize on hard canopy fruits. Only two optima, one corresponding to nectar feeding, were consistently uncovered for von Mises stress. These results suggest that mechanical advantage played a larger role than von Mises stress in the radiation of New World Leaf-nosed bats into divergent adaptive zones.","2014-05-01","2025-02-10 21:20:04","2025-02-10 21:20:04","2025-02-10 21:20:04","1436-1449","","5","68","","Evolution","","","","","","","","","","","","","Silverchair","","","","C:\Users\rober\Zotero\storage\RVNPPU9Y\6851738.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9EVTNFWK","journalArticle","2022","Santana, Sharlene E; Grossnickle, David M; Sadier, Alexa; Patterson, Edward; Sears, Karen E","Bat Dentitions: A Model System for Studies at the Interface of Development, Biomechanics, and Evolution","Integrative and Comparative Biology","","1540-7063","10.1093/icb/icac042","https://doi.org/10.1093/icb/icac042","The evolution of complex dentitions in mammals was a major innovation that facilitated the expansion into new dietary niches, which imposed selection for tight form–function relationships. Teeth allow mammals to ingest and process food items by applying forces produced by a third-class lever system composed by the jaw adductors, the cranium, and the mandible. Physical laws determine changes in jaw adductor (biting) forces at different bite point locations along the mandible (outlever), thus, individual teeth are expected to experience different mechanical regimes during feeding. If the mammal dentition exhibits functional adaptations to mandible feeding biomechanics, then teeth are expected to have evolved to develop mechanically advantageous sizes, shapes, and positions. Here, we present bats as a model system to test this hypothesis and, more generally, for integrative studies of mammal dental diversity. We combine a field-collected dataset of bite forces along the tooth row with data on dental and mandible morphology across 30 bat species. We (1) describe, for the first time, bite force trends along the tooth row of bats; (2) use phylogenetic comparative methods to investigate relationships among bite force patterns, tooth, and mandible morphology; and (3) hypothesize how these biting mechanics patterns may relate to the developmental processes controlling tooth formation. We find that bite force variation along the tooth row is consistent with predictions from lever mechanics models, with most species having the greatest bite force at the first lower molar. The cross-sectional shape of the mandible body is strongly associated with the position of maximum bite force along the tooth row, likely reflecting mandibular adaptations to varying stress patterns among species. Further, dental dietary adaptations seem to be related to bite force variation along molariform teeth, with insectivorous species exhibiting greater bite force more anteriorly, narrower teeth and mandibles, and frugivores/omnivores showing greater bite force more posteriorly, wider teeth and mandibles. As these craniodental traits are linked through development, dietary specialization appears to have shaped intrinsic mechanisms controlling traits relevant to feeding performance.","2022-09-01","2025-02-10 21:20:12","2025-02-10 21:20:12","2025-02-10 21:20:12","762-773","","3","62","","Integrative and Comparative Biology","Bat Dentitions","","","","","","","","","","","","Silverchair","","","","C:\Users\rober\Zotero\storage\RM4BVLV4\Santana et al. - 2022 - Bat Dentitions A Model System for Studies at the Interface of Development, Biomechanics, and Evolut.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQ4SBHCM","journalArticle","2018","Haelewaters, Danny; Hiller, Thomas; Dick, Carl W.","Bats, Bat Flies, and Fungi: A Case of Hyperparasitism","Trends in Parasitology","","1471-4922, 1471-5007","10.1016/j.pt.2018.06.006","https://www.cell.com/trends/parasitology/abstract/S1471-4922(18)30138-7","","2018-09-01","2025-02-10 21:20:25","2025-02-10 21:20:25","2025-02-10 21:20:25","784-799","","9","34","","Trends in Parasitology","Bats, Bat Flies, and Fungi","","","","","","","English","","","","","www.cell.com","","Publisher: Elsevier PMID: 30097262","","","http://www.ncbi.nlm.nih.gov/pubmed/30097262","","Chiroptera; bat flies; ectoparasites; host specificity; Laboulbeniales; tripartite interactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43IYBF93","journalArticle","2010","Datzmann, Thomas; von Helversen, Otto; Mayer, Frieder","Evolution of nectarivory in phyllostomid bats (Phyllostomidae Gray, 1825, Chiroptera: Mammalia)","BMC Evolutionary Biology","","1471-2148","10.1186/1471-2148-10-165","https://doi.org/10.1186/1471-2148-10-165","Bats of the family Phyllostomidae show a unique diversity in feeding specializations. This taxon includes species that are highly specialized on insects, blood, small vertebrates, fruits or nectar, and pollen. Feeding specialization is accompanied by morphological, physiological and behavioural adaptations. Several attempts were made to resolve the phylogenetic relationships within this family in order to reconstruct the evolutionary transitions accompanied by nutritional specialization. Nevertheless, the evolution of nectarivory remained equivocal.","2010-06-04","2025-02-10 21:20:36","2025-02-10 21:20:36","2025-02-10 21:20:36","165","","1","10","","BMC Evol Biol","Evolution of nectarivory in phyllostomid bats (Phyllostomidae Gray, 1825, Chiroptera","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\7MUJEBWI\Datzmann et al. - 2010 - Evolution of nectarivory in phyllostomid bats (Phyllostomidae Gray, 1825, Chiroptera Mammalia).pdf","","","Ancestral State; Rag2 Gene; Small Confidence Interval; Strict Clock Model; Vegetarian Diet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RC6QQEG","journalArticle","2024","Castro, Mario G.; Amado, Talita Ferreira; Olalla-Tárraga, Miguel Á.","Correlated evolution between body size and echolocation in bats (order Chiroptera)","BMC Ecology and Evolution","","2730-7182","10.1186/s12862-024-02231-4","https://doi.org/10.1186/s12862-024-02231-4","Body size and echolocation call frequencies are related in bats. However, it is unclear if this allometry applies to the entire clade. Differences have been suggested between nasal and oral emitting bats, as well as between some taxonomic families. Additionally, the scaling of other echolocation parameters, such as bandwidth and call duration, needs further testing. Moreover, it would be also interesting to test whether changes in body size have been coupled with changes in these echolocation parameters throughout bat evolution. Here, we test the scaling of peak frequency, bandwidth, and call duration with body mass using phylogenetically informed analyses for 314 bat species. We specifically tested whether all these scaling patterns differ between nasal and oral emitting bats. Then, we applied recently developed Bayesian statistical techniques based on large-scale simulations to test for the existence of correlated evolution between body mass and echolocation.","2024-04-15","2025-02-10 21:20:51","2025-02-10 21:20:51","2025-02-10 21:20:51","44","","1","24","","BMC Ecol Evo","","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\IHIE5CQM\Castro et al. - 2024 - Correlated evolution between body size and echolocation in bats (order Chiroptera).pdf","","","Bats; Correlated evolution; Echolocation; Allometric patterns; Body size; RevBayes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
